Date,Open,High,Low,Close,Adj Close,Volume
2014-01-22,950.95,950.95,973.94,934.95,962.21,4503428.0
2014-01-23,944.16,944.16,958.06,936.27,950.95,1839615.0
2014-01-24,916.55,916.55,949.52,902.89,944.16,5684047.0
2014-01-25,961.05,961.05,978.41,915.86,916.55,7797108.0
2014-01-26,1007.0,1007.0,1038.06,950.66,961.05,13054605.0
2014-01-27,943.54,943.54,1021.45,937.23,1007.0,8052715.0
2014-01-28,932.68,932.68,972.61,911.65,943.54,9757613.0
2014-01-29,925.67,925.67,950.56,918.86,932.68,5254878.0
2014-01-30,941.39,941.39,953.24,909.46,925.67,5026461.0
2014-01-31,938.85,938.85,954.71,924.59,941.39,4024749.0
2014-02-01,940.42,940.42,969.19,927.8,938.85,4118865.0
2014-02-02,953.31,953.31,959.38,934.41,940.42,1495327.0
2014-02-03,931.71,931.71,959.58,931.67,953.31,2601784.0
2014-02-04,926.64,926.64,949.1,900.76,931.71,4250751.0
2014-02-05,904.52,904.52,939.75,890.05,926.64,6865987.0
2014-02-06,828.87,828.87,908.77,800.93,904.52,15719958.0
2014-02-07,695.65,695.65,833.07,651.73,828.87,36412212.0
2014-02-08,648.78,648.78,719.26,632.08,695.65,15503790.0
2014-02-09,659.57,659.57,694.12,622.53,648.78,13186251.0
2014-02-10,582.63,582.63,700.04,500.04,659.57,24334044.0
2014-02-11,578.96,578.96,609.71,550.22,582.63,9621820.0
2014-02-12,531.13,531.13,585.12,511.9,578.96,11628634.0
2014-02-13,451.44,451.44,549.2,451.33,531.13,14394464.0
2014-02-14,427.68,427.68,500.03,302.18,451.44,25084223.0
2014-02-15,371.07,371.07,447.94,310.08,427.68,18299075.0
2014-02-16,299.8,299.8,540.03,220.37,371.07,26267622.0
2014-02-17,272.28,272.28,411.21,263.36,299.8,16532226.0
2014-02-18,293.95,293.95,370.12,248.31,272.28,14130126.0
2014-02-19,261.53,261.53,308.63,257.24,293.95,8618299.0
2014-02-20,111.92,111.92,271.61,109.22,261.53,16608347.0
2014-02-21,111.56,111.56,160.15,91.66,111.92,10115923.0
2014-02-22,255.59,255.59,290.59,96.72,111.56,11838225.0
2014-02-23,310.17,310.17,349.15,220.31,255.59,11158706.0
2014-02-24,174.0,174.0,316.88,131.85,310.17,17929284.0
2014-02-25,135.78,135.78,174.64,102.33,174.0,3993023.0
2014-02-26,593.14,593.14,650.0,522.84,135.78,383571.0
2014-02-27,596.49,596.49,629.9,580.5,593.14,322887.0
2014-02-28,573.94,573.94,599.0,570.0,596.49,321170.0
2014-03-01,557.39,557.39,564.07,262.77,573.94,250331.0
2014-03-02,544.56,544.56,562.93,541.54,557.39,469498.0
2014-03-03,662.18,662.18,695.44,545.42,544.56,794976.0
2014-03-04,661.85,661.85,686.22,645.16,662.18,947328.0
2014-03-05,658.3,658.3,665.97,636.77,661.85,855787.0
2014-03-06,648.26,648.26,661.83,636.22,658.3,1367401.0
2014-03-07,616.73,616.73,655.2,600.31,648.26,1498290.0
2014-03-08,609.21,609.21,625.68,588.58,616.73,1335982.0
2014-03-09,627.05,627.05,637.6,598.51,609.21,1209993.0
2014-03-10,612.97,612.97,633.68,594.7,627.05,1648979.0
2014-03-11,608.69,608.69,619.7,599.92,612.97,1520733.0
2014-03-12,619.43,619.43,640.79,608.2,608.69,2022394.0
2014-03-13,625.04,625.04,636.13,616.06,619.43,2168407.0
2014-03-14,614.03,614.03,631.23,610.61,625.04,2514218.0
2014-03-15,624.03,624.03,628.83,609.18,614.03,2168732.0
2014-03-16,619.14,619.14,627.28,613.17,624.03,2055390.0
2014-03-17,606.38,606.38,622.49,602.74,619.14,2227123.0
2014-03-18,598.93,598.93,611.72,585.66,606.38,2234320.0
2014-03-19,594.96,594.96,607.08,590.14,598.93,2164735.0
2014-03-20,565.99,565.99,598.41,560.35,594.96,2471474.0
2014-03-21,549.6,549.6,587.42,540.22,565.99,2173864.0
2014-03-22,564.34,564.34,569.96,537.16,549.6,2078360.0
2014-03-23,551.16,551.16,564.32,538.63,564.34,2286135.0
2014-03-24,567.56,567.56,572.52,531.27,551.16,2024402.0
2014-03-25,562.89,562.89,569.66,550.43,567.56,2172190.0
2014-03-26,562.45,562.45,575.42,546.26,562.89,2087611.0
2014-03-27,460.45,460.45,567.75,460.45,562.45,2010894.0
2014-03-28,482.61,482.61,514.95,453.75,460.45,2022261.0
2014-03-29,477.11,477.11,494.28,473.78,482.61,2087784.0
2014-03-30,446.92,446.92,479.04,424.03,477.11,1769770.0
2014-03-31,444.66,444.66,473.43,422.49,446.92,1850592.0
2014-04-01,463.45,463.45,487.35,438.03,444.66,1845836.0
2014-04-02,424.37,424.37,480.27,409.25,463.45,2004152.0
2014-04-03,436.31,436.31,448.74,386.67,424.37,1708540.0
2014-04-04,444.36,444.36,456.46,415.51,436.31,1127311.0
2014-04-05,456.63,456.63,461.17,439.37,444.36,529964.0
2014-04-06,455.69,455.69,472.38,446.3,456.63,1644846.0
2014-04-07,462.38,462.38,485.06,447.98,455.69,1847982.0
2014-04-08,466.56,466.56,480.69,457.57,462.38,1839605.0
2014-04-09,457.34,457.34,479.66,451.07,466.56,1809262.0
2014-04-10,384.63,384.63,463.45,384.63,457.34,1547153.0
2014-04-11,435.14,435.14,450.4,355.71,384.63,2175242.0
2014-04-12,437.65,437.65,469.83,428.02,435.14,2293511.0
2014-04-13,427.6,427.6,454.15,409.85,437.65,2143146.0
2014-04-14,478.38,478.38,497.83,420.08,427.6,3546258.0
2014-04-15,526.43,526.43,526.63,466.43,478.38,3945871.0
2014-04-16,536.95,536.95,549.05,496.08,526.43,4192651.0
2014-04-17,502.0,502.0,537.03,486.89,536.95,4097576.0
2014-04-18,485.52,485.52,512.15,472.0,502.0,4112826.0
2014-04-19,506.02,506.02,516.89,473.16,485.52,4154929.0
2014-04-20,498.51,498.51,522.22,488.69,506.02,3879198.0
2014-04-21,495.16,495.16,524.67,490.66,498.51,3688692.0
2014-04-22,487.91,487.91,520.51,483.39,495.16,2824567.0
2014-04-23,487.3,487.3,509.96,482.25,487.91,2340457.0
2014-04-24,500.29,500.29,507.33,477.22,487.3,2075376.0
2014-04-25,464.49,464.49,502.49,438.33,500.29,3000226.0
2014-04-26,457.87,457.87,468.68,448.57,464.49,3157540.0
2014-04-27,443.18,443.18,461.4,437.39,457.87,3154922.0
2014-04-28,441.92,441.92,451.12,420.78,443.18,2004954.0
2014-04-29,446.12,446.12,453.78,430.71,441.92,1670352.0
2014-04-30,445.63,445.63,452.64,430.89,446.12,1831533.0
2014-05-01,460.13,460.13,464.49,444.51,445.63,1915772.0
2014-05-02,453.67,453.67,463.38,442.0,460.13,1532239.0
2014-05-03,438.65,438.65,454.2,429.09,453.67,1143291.0
2014-05-04,436.05,436.05,446.61,428.79,438.65,1470650.0
2014-05-05,430.87,430.87,443.86,426.37,436.05,1328247.0
2014-05-06,432.19,432.19,434.95,420.23,430.87,1809731.0
2014-05-07,446.55,446.55,458.78,423.55,432.19,2209759.0
2014-05-08,441.11,441.11,455.5,439.5,446.55,1134338.0
2014-05-09,445.45,445.45,455.78,438.5,441.11,1013830.0
2014-05-10,451.9,451.9,459.46,441.43,445.45,210112.0
2014-05-11,433.23,433.23,455.4,429.02,451.9,845213.0
2014-05-12,438.21,438.21,441.07,430.19,433.23,610287.0
2014-05-13,433.92,433.92,442.27,432.74,438.21,1164049.0
2014-05-14,442.63,442.63,444.28,433.88,433.92,978031.0
2014-05-15,448.1,448.1,450.03,441.47,442.63,989003.0
2014-05-16,453.63,453.63,455.15,441.86,448.1,799913.0
2014-05-17,452.79,452.79,455.94,452.23,453.63,776390.0
2014-05-18,450.14,450.14,454.0,449.04,452.79,653912.0
2014-05-19,443.9,443.9,451.69,441.2,450.14,602742.0
2014-05-20,484.57,484.57,486.23,437.25,443.9,883359.0
2014-05-21,488.84,488.84,495.21,481.73,484.57,689104.0
2014-05-22,515.36,515.36,519.25,485.55,488.84,1589075.0
2014-05-23,518.09,518.09,540.88,515.18,515.36,1457339.0
2014-05-24,520.46,520.46,526.65,510.42,518.09,1492790.0
2014-05-25,570.44,570.44,575.19,520.53,520.46,1037758.0
2014-05-26,582.01,582.01,586.41,564.65,570.44,1712997.0
2014-05-27,570.1,570.1,586.22,555.28,582.01,1947436.0
2014-05-28,570.84,570.84,581.81,562.56,570.1,2054559.0
2014-05-29,564.42,564.42,573.83,557.7,570.84,2121556.0
2014-05-30,612.35,612.35,613.26,564.02,564.42,3688564.0
2014-05-31,627.91,627.91,629.04,604.73,612.35,2738340.0
2014-06-01,649.79,649.79,674.98,621.95,627.91,2322782.0
2014-06-02,655.49,655.49,662.63,625.46,649.79,2650871.0
2014-06-03,669.43,669.43,676.47,631.42,655.49,2883100.0
2014-06-04,638.93,638.93,669.78,602.1,669.43,3601867.0
2014-06-05,660.18,660.18,665.39,635.59,638.93,1825395.0
2014-06-06,650.41,650.41,663.84,647.12,660.18,3978265.0
2014-06-07,651.67,651.67,659.77,641.02,650.41,1298892.0
2014-06-08,651.05,651.05,658.88,648.67,651.67,2167689.0
2014-06-09,644.35,644.35,652.12,639.08,651.05,2126014.0
2014-06-10,655.62,655.62,661.44,641.68,644.35,2340867.0
2014-06-11,642.95,642.95,663.04,642.28,655.62,2491455.0
2014-06-12,597.13,597.13,643.8,591.12,642.95,2928622.0
2014-06-13,610.35,610.35,619.14,594.87,597.13,4612164.0
2014-06-14,583.42,583.42,613.77,563.68,610.35,2985483.0
2014-06-15,582.29,582.29,587.83,560.85,583.42,2272289.0
2014-06-16,599.08,599.08,606.14,580.45,582.29,2403694.0
2014-06-17,605.09,605.09,608.43,594.86,599.08,1820590.0
2014-06-18,606.21,606.21,614.4,603.61,605.09,2037434.0
2014-06-19,600.17,600.17,612.58,598.67,606.21,3433287.0
2014-06-20,590.75,590.75,602.05,587.1,600.17,1312852.0
2014-06-21,597.04,597.04,599.21,584.82,590.75,1373722.0
2014-06-22,603.62,603.62,610.08,591.99,597.04,1240859.0
2014-06-23,591.17,591.17,604.65,582.86,603.62,1594834.0
2014-06-24,588.77,588.77,595.65,585.41,591.17,1840620.0
2014-06-25,568.45,568.45,589.56,566.88,588.77,1797681.0
2014-06-26,582.7,582.7,582.71,565.85,568.45,2401035.0
2014-06-27,602.23,602.23,603.94,580.14,582.7,2015064.0
2014-06-28,597.56,597.56,608.76,593.97,602.23,1778752.0
2014-06-29,601.06,601.06,604.28,593.19,597.56,1736172.0
2014-06-30,635.14,635.14,637.28,596.55,601.06,2394861.0
2014-07-01,643.19,643.19,652.54,634.09,635.14,2675353.0
2014-07-02,645.72,645.72,652.1,604.58,643.19,3099761.0
2014-07-03,638.03,638.03,646.4,633.58,645.72,2580980.0
2014-07-04,623.96,623.96,642.22,623.04,638.03,2291612.0
2014-07-05,622.96,622.96,627.8,619.69,623.96,2034965.0
2014-07-06,626.65,626.65,629.44,622.65,622.96,1698242.0
2014-07-07,613.6,613.6,627.93,607.32,626.65,1590944.0
2014-07-08,615.32,615.32,619.65,609.35,613.6,2004899.0
2014-07-09,623.0,623.0,623.82,610.53,615.32,1920482.0
2014-07-10,618.39,618.39,624.95,611.66,623.0,2253171.0
2014-07-11,632.9,632.9,633.62,616.11,618.39,1969199.0
2014-07-12,635.9,635.9,638.59,625.9,632.9,2179286.0
2014-07-13,628.03,628.03,638.64,627.54,635.9,1082830.0
2014-07-14,618.32,618.32,628.99,616.06,628.03,1601572.0
2014-07-15,619.6,619.6,624.42,617.3,618.32,2310446.0
2014-07-16,614.8,614.8,622.36,614.15,619.6,1873008.0
2014-07-17,626.58,626.58,632.55,610.01,614.8,1833775.0
2014-07-18,627.47,627.47,630.15,617.92,626.58,2109225.0
2014-07-19,627.04,627.04,634.14,625.14,627.47,2505181.0
2014-07-20,620.98,620.98,627.93,619.96,627.04,1442853.0
2014-07-21,625.13,625.13,625.93,615.02,620.98,1596614.0
2014-07-22,622.53,622.53,628.81,620.0,625.13,2068876.0
2014-07-23,621.69,621.69,624.99,621.0,622.53,1372935.0
2014-07-24,601.87,601.87,621.96,599.38,621.69,2896094.0
2014-07-25,600.5,600.5,609.06,597.4,601.87,3592179.0
2014-07-26,596.0,596.0,602.98,593.25,600.5,2095634.0
2014-07-27,595.03,595.03,601.49,593.69,596.0,2118021.0
2014-07-28,587.93,587.93,597.49,578.14,595.03,1391966.0
2014-07-29,585.77,585.77,591.28,579.53,587.93,3962906.0
2014-07-30,564.64,564.64,586.13,564.18,585.77,2397473.0
2014-07-31,589.52,589.52,593.73,564.01,564.64,2057947.0
2014-08-01,598.78,598.78,603.99,586.43,589.52,5356663.0
2014-08-02,591.72,591.72,598.91,587.42,598.78,1278807.0
2014-08-03,588.94,588.94,592.06,580.62,591.72,752201.0
2014-08-04,592.77,592.77,595.09,586.49,588.94,2047890.0
2014-08-05,588.76,588.76,594.25,585.44,592.77,2429310.0
2014-08-06,589.77,589.77,593.79,587.2,588.76,1785940.0
2014-08-07,592.8,592.8,595.08,587.92,589.77,1485017.0
2014-08-08,595.85,595.85,608.2,592.08,592.8,1873039.0
2014-08-09,589.52,589.52,595.56,587.41,595.85,843722.0
2014-08-10,592.06,592.06,596.64,588.06,589.52,796584.0
2014-08-11,575.89,575.89,593.62,571.72,592.06,1512262.0
2014-08-12,567.66,567.66,578.29,561.98,575.89,1894843.0
2014-08-13,542.1,542.1,573.51,523.15,567.66,2659458.0
2014-08-14,504.8,504.8,544.94,495.94,542.1,5608470.0
2014-08-15,496.45,496.45,515.24,483.21,504.8,2407799.0
2014-08-16,522.01,522.01,524.25,483.24,496.45,1956441.0
2014-08-17,485.5,485.5,524.71,478.22,522.01,1584568.0
2014-08-18,462.18,462.18,493.26,449.95,485.5,2991012.0
2014-08-19,485.12,485.12,487.05,455.8,462.18,2458098.0
2014-08-20,516.78,516.78,521.84,468.51,485.12,2965577.0
2014-08-21,517.94,517.94,537.17,511.36,516.78,2974478.0
2014-08-22,516.1,516.1,524.44,500.57,517.94,3116862.0
2014-08-23,497.68,497.68,516.82,493.98,516.1,1596652.0
2014-08-24,509.71,509.71,514.82,496.81,497.68,1294320.0
2014-08-25,502.93,502.93,511.33,499.71,509.71,1409621.0
2014-08-26,512.56,512.56,516.04,501.81,502.93,1831000.0
2014-08-27,515.23,515.23,527.37,512.66,512.56,1982424.0
2014-08-28,510.75,510.75,521.59,503.34,515.23,2307082.0
2014-08-29,512.56,512.56,515.18,506.69,510.75,1876846.0
2014-08-30,505.96,505.96,512.91,503.12,512.56,1337420.0
2014-08-31,481.78,481.78,508.34,478.31,505.96,2982601.0
2014-09-01,477.19,477.19,487.47,471.78,481.78,3261178.0
2014-09-02,478.94,478.94,486.99,470.54,477.19,3291738.0
2014-09-03,480.04,480.04,487.29,476.82,478.94,3018772.0
2014-09-04,490.99,490.99,498.47,476.26,480.04,4345165.0
2014-09-05,483.65,483.65,495.02,483.07,490.99,3013185.0
2014-09-06,484.47,484.47,491.38,480.79,483.65,1883095.0
2014-09-07,485.75,485.75,490.72,478.49,484.47,1755360.0
2014-09-08,475.69,475.69,487.02,469.5,485.75,3948928.0
2014-09-09,474.9,474.9,478.6,467.52,475.69,3529051.0
2014-09-10,479.7,479.7,491.04,471.57,474.9,4058785.0
2014-09-11,478.49,478.49,488.92,474.57,479.7,3086920.0
2014-09-12,477.73,477.73,479.71,471.14,478.49,2514548.0
2014-09-13,478.17,478.17,480.64,474.64,477.73,2569793.0
2014-09-14,477.74,477.74,480.33,471.96,478.17,2031789.0
2014-09-15,477.71,477.71,479.28,473.7,477.74,2753462.0
2014-09-16,466.75,466.75,478.81,463.95,477.71,3139554.0
2014-09-17,461.09,461.09,469.39,458.27,466.75,3522262.0
2014-09-18,424.26,424.26,462.26,408.77,461.09,3946908.0
2014-09-19,397.67,397.67,429.17,386.1,424.26,6062707.0
2014-09-20,411.53,411.53,427.69,387.5,397.67,5919676.0
2014-09-21,401.62,401.62,415.07,394.52,411.53,4229727.0
2014-09-22,404.09,404.09,410.75,398.6,401.62,5531782.0
2014-09-23,436.86,436.86,445.51,394.75,404.09,7490861.0
2014-09-24,423.77,423.77,439.19,422.1,436.86,9217984.0
2014-09-25,412.29,412.29,427.55,409.56,423.77,6143388.0
2014-09-26,404.46,404.46,416.42,399.7,412.29,4966479.0
2014-09-27,399.02,399.02,407.07,394.69,404.46,3950428.0
2014-09-28,379.08,379.08,402.27,374.12,399.02,5453338.0
2014-09-29,376.77,376.77,389.26,372.63,379.08,7924759.0
2014-09-30,388.17,388.17,395.18,374.73,376.77,6520432.0
2014-10-01,382.84,382.84,395.13,381.11,388.17,6892843.0
2014-10-02,375.14,375.14,385.59,371.2,382.84,5471103.0
2014-10-03,363.45,363.45,378.22,362.81,375.14,6278574.0
2014-10-04,335.32,335.32,369.88,327.1,363.45,8050734.0
2014-10-05,322.86,322.86,344.25,294.92,335.32,9512572.0
2014-10-06,331.55,331.55,347.94,303.05,322.86,13642089.0
2014-10-07,331.65,331.65,345.51,321.74,331.55,10076018.0
2014-10-08,350.87,350.87,351.64,325.43,331.65,7413499.0
2014-10-09,360.91,360.91,384.61,347.57,350.87,13020038.0
2014-10-10,361.71,361.71,378.13,353.32,360.91,10394856.0
2014-10-11,361.22,361.22,370.15,350.49,361.71,5049013.0
2014-10-12,373.17,373.17,374.57,352.25,361.22,4077867.0
2014-10-13,387.32,387.32,391.22,366.04,373.17,8935310.0
2014-10-14,397.1,397.1,407.74,385.72,387.32,11549913.0
2014-10-15,393.17,393.17,397.87,388.23,397.1,8867207.0
2014-10-16,379.77,379.77,398.84,371.56,393.17,7999668.0
2014-10-17,380.48,380.48,384.76,372.42,379.77,6324477.0
2014-10-18,390.88,390.88,395.71,373.58,380.48,3657801.0
2014-10-19,387.28,387.28,394.49,383.92,390.88,2088508.0
2014-10-20,380.39,380.39,387.77,378.42,387.28,4075710.0
2014-10-21,382.35,382.35,388.24,377.42,380.39,3745779.0
2014-10-22,378.93,378.93,383.69,376.97,382.35,4064736.0
2014-10-23,355.78,355.78,381.08,353.48,378.93,6999640.0
2014-10-24,355.1,355.1,360.87,351.41,355.78,7185001.0
2014-10-25,346.72,346.72,356.57,341.53,355.1,4929757.0
2014-10-26,348.67,348.67,356.8,344.19,346.72,4076756.0
2014-10-27,350.09,350.09,356.35,344.93,348.67,3777108.0
2014-10-28,351.06,351.06,355.72,348.27,350.09,3372185.0
2014-10-29,335.12,335.12,352.83,334.72,351.06,4259966.0
2014-10-30,344.86,344.86,350.38,333.44,335.12,5522262.0
2014-10-31,337.87,337.87,347.97,336.08,344.86,4814121.0
2014-11-01,325.43,325.43,339.0,320.74,337.87,4540440.0
2014-11-02,322.55,322.55,329.76,319.81,325.43,3878749.0
2014-11-03,324.24,324.24,332.85,321.67,322.55,4435458.0
2014-11-04,327.96,327.96,328.75,320.11,324.24,4955240.0
2014-11-05,338.01,338.01,341.98,326.52,327.96,5342189.0
2014-11-06,347.67,347.67,351.14,335.74,338.01,5388972.0
2014-11-07,341.87,341.87,351.61,340.18,347.67,5215262.0
2014-11-08,343.54,343.54,346.29,339.8,341.87,2834855.0
2014-11-09,362.04,362.04,362.21,341.78,343.54,4466556.0
2014-11-10,367.15,367.15,374.67,356.6,362.04,8387025.0
2014-11-11,365.42,365.42,370.99,361.87,367.15,5817809.0
2014-11-12,432.03,432.03,442.73,365.81,365.42,15737081.0
2014-11-13,428.72,428.72,480.45,390.88,432.03,25304725.0
2014-11-14,396.53,396.53,430.18,381.99,428.72,14250930.0
2014-11-15,374.86,374.86,407.32,367.97,396.53,5185270.0
2014-11-16,385.61,385.61,390.36,370.54,374.86,5497204.0
2014-11-17,384.69,384.69,412.33,378.32,385.61,10942934.0
2014-11-18,379.16,379.16,394.94,371.95,384.69,10404772.0
2014-11-19,381.43,381.43,389.29,374.26,379.16,7592152.0
2014-11-20,357.3,357.3,383.03,355.11,381.43,8084810.0
2014-11-21,351.77,351.77,358.73,343.8,357.3,8291129.0
2014-11-22,352.01,352.01,364.21,350.51,351.77,4632290.0
2014-11-23,365.85,365.85,370.59,352.64,352.01,4504560.0
2014-11-24,378.85,378.85,388.72,361.92,365.85,9244691.0
2014-11-25,376.43,376.43,395.73,370.64,378.85,17405251.0
2014-11-26,365.35,365.35,378.27,363.99,376.43,8916241.0
2014-11-27,368.83,368.83,374.43,364.81,365.35,5144146.0
2014-11-28,377.59,377.59,383.25,358.37,368.83,16118258.0
2014-11-29,376.28,376.28,389.3,372.21,377.59,31983637.0
2014-11-30,374.93,374.93,381.06,372.57,376.28,4269105.0
2014-12-01,378.61,378.61,383.58,373.02,374.93,7481865.0
2014-12-02,380.64,380.64,384.87,375.37,378.61,9664274.0
2014-12-03,376.96,376.96,384.67,373.64,380.64,8950322.0
2014-12-04,369.84,369.84,380.43,366.24,376.96,9521316.0
2014-12-05,377.63,377.63,379.7,366.39,369.84,11251853.0
2014-12-06,376.26,376.26,380.33,372.04,377.63,4181319.0
2014-12-07,376.47,376.47,377.88,372.46,376.26,3334332.0
2014-12-08,364.95,364.95,377.36,364.6,376.47,8506201.0
2014-12-09,352.19,352.19,365.35,343.82,364.95,15529628.0
2014-12-10,347.94,347.94,354.07,345.09,352.19,9535221.0
2014-12-11,347.68,347.68,367.13,337.8,347.94,18063629.0
2014-12-12,353.4,353.4,356.43,346.0,347.68,9490205.0
2014-12-13,348.24,348.24,353.1,343.81,353.4,6837218.0
2014-12-14,349.35,349.35,351.59,344.61,348.24,4328238.0
2014-12-15,345.37,345.37,351.22,343.56,349.35,7746836.0
2014-12-16,330.22,330.22,346.45,328.88,345.37,13001054.0
2014-12-17,320.02,320.02,335.67,314.31,330.22,19834674.0
2014-12-18,310.34,310.34,325.62,303.4,320.02,18932813.0
2014-12-19,317.78,317.78,320.24,306.36,310.34,13119110.0
2014-12-20,330.35,330.35,332.62,316.05,317.78,9768954.0
2014-12-21,322.63,322.63,332.03,320.13,330.35,6746131.0
2014-12-22,330.84,330.84,335.26,319.89,322.63,11694687.0
2014-12-23,335.25,335.25,339.32,328.0,330.84,8057502.0
2014-12-24,322.4,322.4,336.28,320.65,335.25,7112691.0
2014-12-25,318.99,318.99,323.38,316.3,322.4,4926116.0
2014-12-26,329.98,329.98,332.88,316.36,318.99,7518851.0
2014-12-27,315.34,315.34,330.7,311.98,329.98,6940336.0
2014-12-28,316.53,316.53,322.84,310.5,315.34,6482718.0
2014-12-29,314.12,314.12,321.61,308.28,316.53,6457547.0
2014-12-30,311.27,311.27,316.18,309.25,314.12,7163083.0
2014-12-31,318.24,318.24,319.09,308.89,311.27,6472822.0
